user_id,course_id,rating,language,preferred_instructor
242,C3121,4,English,0
242,C3899,4,English,0
242,C2980,4,English,0
242,C752,3,English,0
242,C3516,3,English,0
242,C3926,4,English,0
242,C621,2,English,0
242,C3018,4,English,0
243,C3500,5,English,1
243,C3019,5,English,1
243,C2910,5,English,1
243,C2489,3,English,0
243,C3784,5,English,1
243,C4382,5,English,1
243,C3020,5,English,1
243,C3062,5,English,1
243,C1498,3,English,0
243,C3474,5,English,1
244,C2477,2,English,0
244,C4152,3,English,0
244,C2676,2,English,0
244,C3548,2,English,0
244,C2266,2,English,0
244,C1487,2,English,0
244,C1205,3,English,0
244,C1399,3,English,0
244,C2996,2,English,0
244,C4786,3,English,0
245,C4154,5,English,1
245,C4512,5,English,1
245,C4195,5,English,1
245,C4174,5,English,1
245,C4316,5,English,1
245,C4242,5,English,1
245,C4163,5,English,1
245,C4145,5,English,1
245,C4633,5,English,1
245,C4299,5,English,1
246,C4353,3,English,0
246,C4013,2,English,0
246,C2563,2,English,0
246,C1002,3,English,0
246,C2195,3,English,0
246,C398,2,English,0
246,C865,2,English,0
246,C1436,3,English,0
246,C1814,2,English,0
246,C491,2,English,0
247,C827,3,Spanish,0
247,C1149,3,Spanish,0
247,C494,3,Spanish,0
247,C1577,3,Spanish,0
247,C997,2,Spanish,0
247,C646,2,Spanish,0
247,C2589,3,Spanish,0
247,C791,2,Spanish,0
247,C2247,2,Spanish,0
247,C1674,3,Spanish,0
248,C1133,4,English,0
248,C4364,3,English,0
248,C395,4,English,0
248,C2431,4,English,0
248,C2576,4,English,0
248,C386,4,English,0
248,C2113,4,English,0
248,C4377,3,English,0
248,C2273,4,English,0
248,C938,3,English,0
249,C693,3,English,0
249,C2655,3,English,0
249,C3923,3,English,0
249,C2771,3,English,0
249,C3775,3,English,0
249,C4014,3,English,0
249,C3369,3,English,0
249,C4465,2,English,0
249,C4522,3,English,0
249,C1519,2,English,0
250,C438,3,English,0
250,C1079,3,English,0
250,C064,4,English,0
250,C3829,2,English,0
250,C1641,2,English,0
250,C448,4,English,0
250,C363,4,English,0
250,C1780,4,English,0
250,C1015,4,English,0
250,C2181,4,English,0
251,C810,4,English,0
251,C800,4,English,0
251,C3016,4,English,0
251,C1242,3,English,0
251,C579,2,English,0
251,C231,4,English,0
251,C1024,4,English,0
251,C3534,4,English,0
251,C2678,2,English,0
251,C2970,3,English,0
252,C3034,5,English,1
252,C3041,5,English,1
252,C3076,5,English,1
252,C2942,5,English,1
252,C1079,3,English,0
252,C4987,5,English,1
252,C2032,2,English,0
252,C1946,2,English,0
252,C3100,5,English,1
252,C1432,2,English,0
253,C4615,3,English,0
253,C1526,3,English,0
253,C2862,3,English,0
253,C1705,3,English,0
253,C556,3,English,0
253,C3391,3,English,0
253,C2113,3,English,0
253,C2717,3,English,0
253,C1578,3,English,0
253,C2414,3,English,0
254,C796,4,English,0
254,C1254,4,English,0
254,C988,4,English,0
254,C4531,3,English,0
254,C1315,4,English,0
254,C784,5,English,0
254,C290,4,English,0
254,C1717,5,English,1
254,C2735,4,English,0
254,C2756,4,English,0
255,C4313,2,English,0
255,C2222,3,English,0
255,C3392,3,English,0
255,C4487,2,English,0
255,C3090,3,English,0
255,C1559,2,English,0
255,C2216,2,English,0
255,C2147,3,English,0
255,C4307,3,English,0
255,C4783,2,English,0
256,C4822,2,English,0
256,C4302,2,English,0
256,C3778,2,English,0
256,C430,5,English,1
256,C4295,3,English,0
256,C4067,3,English,0
256,C411,3,English,0
256,C4586,2,English,0
256,C1779,2,English,0
256,C2819,2,English,0
257,C3086,5,English,1
257,C3092,5,English,1
257,C3012,5,English,1
257,C2946,5,English,1
257,C3044,5,English,1
257,C555,3,English,0
257,C2955,5,English,1
257,C052,3,English,0
257,C976,3,English,0
257,C3022,5,English,1
258,C062,4,English,0
258,C1189,4,English,0
258,C1505,4,English,0
258,C305,3,English,0
258,C4490,4,English,0
258,C370,2,English,0
258,C4458,4,English,0
258,C1752,5,English,0
258,C460,2,English,0
258,C4482,5,English,0
259,C2296,4,English,0
259,C185,4,English,0
259,C1764,4,English,0
259,C155,4,English,0
259,C349,4,English,0
259,C930,4,English,0
259,C2103,4,English,0
259,C211,4,English,0
259,C2227,4,English,0
259,C3087,4,English,0
260,C3547,4,English,0
260,C3577,4,English,0
260,C3656,4,English,0
260,C3660,4,English,0
260,C3630,4,English,0
260,C3635,4,English,0
260,C2264,4,English,0
260,C3608,4,English,0
260,C3586,4,English,0
260,C3655,5,English,0
261,C2119,2,English,0
261,C1699,2,English,0
261,C3496,5,English,1
261,C443,3,English,0
261,C1742,2,English,0
261,C1974,3,English,0
261,C3228,5,English,1
261,C2567,2,English,0
261,C2679,3,English,0
261,C1290,3,English,0
262,C3413,3,English,0
262,C4397,3,English,0
262,C1421,2,English,0
262,C4741,2,English,0
262,C3339,2,English,0
262,C2870,3,English,0
262,C4366,3,English,0
262,C2784,3,English,0
262,C2576,3,English,0
262,C3956,3,English,0
263,C786,3,English,0
263,C2206,3,English,0
263,C2405,2,English,0
263,C3576,5,English,1
263,C4835,5,English,1
263,C730,3,English,0
263,C907,3,English,0
263,C3903,5,English,1
263,C3402,5,English,1
263,C1890,3,English,0
264,C4673,3,English,0
264,C178,3,English,0
264,C747,3,English,0
264,C841,2,English,0
264,C1359,2,English,0
264,C678,3,English,0
264,C4828,3,English,0
264,C3002,3,English,0
264,C1684,3,English,0
264,C1965,2,English,0
265,C1091,2,English,0
265,C534,2,English,0
265,C783,3,English,0
265,C4958,5,English,1
265,C3033,5,English,1
265,C2233,3,English,0
265,C3956,5,English,1
265,C2436,2,English,0
265,C3360,5,English,1
265,C4349,5,English,1
266,C102,4,English,0
266,C155,4,English,0
266,C1764,4,English,0
266,C1505,4,English,0
266,C2635,5,English,0
266,C2135,4,English,0
266,C1493,4,English,0
266,C2141,5,English,0
266,C442,4,English,0
266,C349,4,English,0
267,C3662,5,English,1
267,C3671,5,English,1
267,C3564,5,English,1
267,C3625,5,English,1
267,C3561,5,English,1
267,C3645,5,English,1
267,C3606,5,English,1
267,C3577,5,English,1
267,C3685,5,English,1
267,C3661,5,English,1
268,C1929,4,English,0
268,C4464,4,English,0
268,C4479,4,English,0
268,C4397,4,English,0
268,C4412,4,English,0
268,C1189,4,English,0
268,C163,4,English,0
268,C196,4,English,0
268,C4433,4,English,0
268,C4456,4,English,0
269,C4693,3,English,0
269,C4852,2,English,0
269,C497,3,English,0
269,C792,3,English,0
269,C1713,3,English,0
269,C2213,2,English,0
269,C3430,3,English,0
269,C1305,3,English,0
269,C3201,3,English,0
269,C3452,4,English,0
270,C2726,3,English,0
270,C4630,5,English,1
270,C4285,5,English,1
270,C1854,3,English,0
270,C4542,5,English,1
270,C3072,5,English,1
270,C1889,3,English,0
270,C3817,5,English,1
270,C4785,5,English,1
270,C590,2,English,0
271,C4342,4,English,0
271,C3787,3,English,0
271,C1146,3,English,0
271,C4423,3,English,0
271,C3806,3,English,0
271,C890,3,English,0
271,C483,3,English,0
271,C209,3,English,0
271,C4318,2,English,0
271,C1636,2,English,0
272,C836,4,English,0
272,C216,4,English,0
272,C1078,4,English,0
272,C874,4,English,0
272,C1044,4,English,0
272,C335,4,English,0
272,C1689,4,English,0
272,C292,4,English,0
272,C1484,4,English,0
272,C163,4,English,0
273,C1505,4,English,0
273,C1189,4,English,0
273,C062,4,English,0
273,C1609,5,English,0
273,C4492,4,English,0
273,C398,4,English,0
273,C2717,4,English,0
273,C3660,2,English,0
273,C4507,4,English,0
273,C018,3,English,0
274,C2103,4,English,0
274,C155,4,English,0
274,C442,4,English,0
274,C930,4,English,0
274,C3063,4,English,0
274,C2141,4,English,0
274,C3083,4,English,0
274,C102,4,English,0
274,C2635,4,English,0
274,C3064,4,English,0
275,C1121,3,English,0
275,C1347,4,English,0
275,C2489,4,English,0
275,C4371,4,English,0
275,C2046,4,English,0
275,C3761,4,English,0
275,C4238,2,English,0
275,C2540,5,English,0
275,C4570,2,English,0
275,C2093,4,English,0
276,C2403,2,English,0
276,C3523,5,English,1
276,C3047,5,English,1
276,C2867,5,English,1
276,C2909,5,English,1
276,C689,2,English,0
276,C4699,5,English,1
276,C2849,5,English,1
276,C2915,5,English,1
276,C3481,5,English,1
277,C309,4,English,0
277,C2222,2,English,0
277,C496,3,English,0
277,C2767,2,English,0
277,C1923,2,English,0
277,C3382,3,English,0
277,C4974,3,English,0
277,C1526,3,English,0
277,C3736,3,English,0
277,C2225,2,English,0
278,C3592,5,English,1
278,C3598,5,English,1
278,C3582,5,English,1
278,C3590,5,English,1
278,C3579,5,English,1
278,C3671,5,English,1
278,C3621,5,English,1
278,C3664,5,English,1
278,C3570,5,English,1
278,C3602,5,English,1
279,C737,4,English,0
279,C4640,4,English,0
279,C3790,4,English,0
279,C3804,4,English,0
279,C1663,4,English,0
279,C3781,4,English,0
279,C1593,4,English,0
279,C2146,4,English,0
279,C008,4,English,0
279,C3808,4,English,0
280,C647,3,English,0
280,C1061,3,English,0
280,C4861,5,English,1
280,C1004,5,English,1
280,C3208,5,English,1
280,C3063,5,English,1
280,C4259,5,English,1
280,C1233,3,English,0
280,C4771,5,English,1
280,C881,3,English,0
281,C379,4,English,0
281,C784,4,English,0
281,C3283,3,English,0
281,C4191,2,English,0
281,C2263,4,English,0
281,C2359,4,English,0
281,C2385,3,English,0
281,C1717,5,English,1
281,C2675,3,English,0
281,C605,4,English,0
282,C654,2,English,0
282,C4106,2,English,0
282,C3555,3,English,0
282,C3938,3,English,0
282,C4306,2,English,0
282,C1609,3,English,0
282,C4605,3,English,0
282,C1083,3,English,0
282,C1118,3,English,0
282,C2982,3,English,0
283,C800,4,English,0
283,C810,4,English,0
283,C1369,4,English,0
283,C2066,4,English,0
283,C2706,4,English,0
283,C1519,4,English,0
283,C2378,3,English,0
283,C1932,4,English,0
283,C2235,4,English,0
283,C355,4,English,0
284,C4724,4,English,0
284,C4850,4,English,0
284,C4727,4,English,0
284,C4824,4,English,0
284,C4860,4,English,0
284,C4808,4,English,0
284,C4707,4,English,0
284,C4831,4,English,0
284,C4655,4,English,0
284,C4809,4,English,0
285,C3086,5,English,1
285,C3092,5,English,1
285,C3034,5,English,1
285,C3076,5,English,1
285,C3012,5,English,1
285,C3041,5,English,1
285,C3850,5,English,1
285,C3044,5,English,1
285,C3074,5,English,1
285,C2954,5,English,1
286,C469,5,Japanese,1
286,C2705,2,Japanese,0
286,C1766,3,Japanese,0
286,C2169,3,Japanese,0
286,C1260,3,Japanese,0
286,C2017,3,Japanese,0
286,C479,3,Japanese,0
286,C538,3,Japanese,0
286,C3668,3,English,0
286,C3583,3,English,0
287,C2003,3,English,0
287,C2140,2,English,0
287,C1321,4,English,0
287,C4334,3,English,0
287,C2939,2,English,0
287,C3003,2,English,0
287,C537,2,English,0
287,C1111,3,English,0
287,C572,3,English,0
287,C1726,3,English,0
288,C810,4,English,0
288,C800,4,English,0
288,C1190,3,English,0
288,C2327,3,English,0
288,C741,4,English,0
288,C3102,3,English,0
288,C313,4,English,0
288,C413,4,English,0
288,C2480,2,English,0
288,C1062,4,English,0
289,C538,2,Japanese,0
289,C1766,2,Japanese,0
289,C469,5,Japanese,1
289,C2017,2,Japanese,0
289,C1260,2,Japanese,0
289,C2169,3,Japanese,0
289,C2705,3,Japanese,0
289,C479,3,Japanese,0
289,C4137,2,English,0
289,C360,3,English,0
290,C3859,5,English,1
290,C2825,5,English,1
290,C4054,5,English,1
290,C4024,5,English,1
290,C3236,5,English,1
290,C4536,5,English,1
290,C983,3,English,0
290,C2431,3,English,0
290,C150,2,English,0
290,C456,5,English,1
291,C1680,2,English,0
291,C4788,3,English,0
291,C2902,2,English,0
291,C2087,3,English,0
291,C2935,2,English,0
291,C653,3,English,0
291,C1503,3,English,0
291,C166,3,English,0
291,C1939,4,English,0
291,C426,3,English,0
292,C644,4,English,0
292,C2681,4,English,0
292,C1767,2,English,0
292,C3007,3,English,0
292,C711,2,English,0
292,C2782,4,English,0
292,C2123,4,English,0
292,C608,5,English,0
292,C2960,4,English,0
292,C2187,4,English,0
293,C3542,5,English,1
293,C1654,3,English,0
293,C3901,5,English,1
293,C2034,3,English,0
293,C1714,3,English,0
293,C4888,5,English,1
293,C3080,5,English,1
293,C3741,5,English,1
293,C2617,3,English,0
293,C611,2,English,0
294,C1382,3,English,0
294,C1514,3,English,0
294,C921,3,English,0
294,C2625,3,English,0
294,C1195,3,English,0
294,C1897,3,English,0
294,C4435,5,English,1
294,C2713,3,English,0
294,C1177,3,English,0
294,C4478,5,English,1
295,C3320,2,English,0
295,C489,2,English,0
295,C4316,3,English,0
295,C3797,2,English,0
295,C1757,2,English,0
295,C1972,2,English,0
295,C3870,3,English,0
295,C1613,4,English,0
295,C3944,3,English,0
295,C2577,4,English,0
296,C1294,3,English,0
296,C638,3,English,0
296,C587,3,English,0
296,C277,3,English,0
296,C4251,3,English,0
296,C2043,3,English,0
296,C4991,2,English,0
296,C3875,3,English,0
296,C1356,3,English,0
296,C3914,2,English,0
297,C2866,3,English,0
297,C3973,2,English,0
297,C4108,2,English,0
297,C2465,3,English,0
297,C702,3,English,0
297,C2416,3,English,0
297,C4126,2,English,0
297,C1394,2,English,0
297,C872,2,English,0
297,C2255,3,English,0
298,C3034,5,English,1
298,C1301,5,English,1
298,C3076,5,English,1
298,C1935,4,English,0
298,C1733,5,English,1
298,C299,4,English,0
298,C3041,5,English,1
298,C101,3,English,0
298,C785,3,English,0
298,C898,4,English,0
299,C3086,5,English,1
299,C3092,5,English,1
299,C3012,5,English,1
299,C3026,5,English,1
299,C2946,5,English,1
299,C3032,5,English,1
299,C2955,5,English,1
299,C2954,5,English,1
299,C2956,5,English,1
299,C2827,5,English,1
300,C1297,3,English,0
300,C1848,3,English,0
300,C2330,2,English,0
300,C1048,3,English,0
300,C157,3,English,0
300,C043,3,English,0
300,C2140,3,English,0
300,C3327,5,English,1
300,C2323,2,English,0
300,C1802,2,English,0
301,C2391,4,English,0
301,C1305,4,English,0
301,C1138,2,English,0
301,C4363,4,English,0
301,C1991,5,English,1
301,C763,3,English,0
301,C2962,3,English,0
301,C3684,2,English,0
301,C4382,4,English,0
301,C066,4,English,0
302,C4234,5,English,1
302,C4198,5,English,1
302,C4246,5,English,1
302,C4630,5,English,1
302,C4262,5,English,1
302,C4248,5,English,1
302,C4295,5,English,1
302,C4197,5,English,1
302,C4261,5,English,1
302,C4193,5,English,1
303,C4823,5,English,1
303,C4691,5,English,1
303,C4822,5,English,1
303,C4653,5,English,1
303,C4864,5,English,1
303,C4688,5,English,1
303,C4752,5,English,1
303,C4847,5,English,1
303,C4659,5,English,1
303,C4798,5,English,1
304,C4027,2,English,0
304,C1837,2,English,0
304,C456,4,English,0
304,C018,3,English,0
304,C430,5,English,1
304,C2118,2,English,0
304,C224,2,English,0
304,C657,2,English,0
304,C2475,2,English,0
304,C2255,3,English,0
305,C3848,5,English,1
305,C600,2,English,0
305,C1033,3,English,0
305,C747,3,English,0
305,C1231,3,English,0
305,C2521,2,English,0
305,C366,2,English,0
305,C816,3,English,0
305,C4489,5,English,1
305,C490,3,English,0
306,C337,3,English,0
306,C759,2,English,0
306,C2970,5,English,1
306,C4196,5,English,1
306,C3269,5,English,1
306,C2250,3,English,0
306,C196,3,English,0
306,C2201,3,English,0
306,C499,2,English,0
306,C4646,5,English,1
307,C4202,4,English,0
307,C4252,5,English,0
307,C4263,4,English,0
307,C3758,4,English,0
307,C4231,4,English,0
307,C4207,4,English,0
307,C4307,4,English,0
307,C3739,4,English,0
307,C4217,4,English,0
307,C4221,4,English,0
308,C4633,3,English,0
308,C2228,3,English,0
308,C4136,3,English,0
308,C882,3,English,0
308,C2743,3,English,0
308,C865,3,English,0
308,C1198,2,English,0
308,C132,2,English,0
308,C4740,2,English,0
308,C3175,3,English,0
309,C1089,2,English,0
309,C1875,2,English,0
309,C2314,3,English,0
309,C3649,3,English,0
309,C673,2,English,0
309,C340,3,English,0
309,C4687,2,English,0
309,C3487,3,English,0
309,C3191,2,English,0
309,C3025,3,English,0
310,C810,5,English,1
310,C800,4,English,0
310,C4544,2,English,0
310,C259,4,English,0
310,C433,5,English,1
310,C231,4,English,0
310,C075,4,English,0
310,C4120,3,English,0
310,C1962,5,English,1
310,C1810,4,English,0
311,C4683,5,English,1
311,C4817,5,English,1
311,C4783,5,English,1
311,C4773,5,English,1
311,C4848,5,English,1
311,C4660,5,English,1
311,C4699,5,English,1
311,C4864,5,English,1
311,C4811,5,English,1
311,C4810,5,English,1
312,C1689,3,English,0
312,C4446,5,English,1
312,C569,2,English,0
312,C2936,5,English,1
312,C3899,5,English,1
312,C2541,3,English,0
312,C4800,5,English,1
312,C4889,5,English,1
312,C1844,2,English,0
312,C2193,3,English,0
313,C3863,3,English,0
313,C856,3,English,0
313,C3585,3,English,0
313,C1116,2,English,0
313,C4504,3,English,0
313,C4099,2,English,0
313,C4845,3,English,0
313,C1113,2,English,0
313,C2629,2,English,0
313,C3950,3,English,0
314,C716,4,English,0
314,C1572,4,English,0
314,C1627,4,English,0
314,C4080,4,English,0
314,C4081,4,English,0
314,C3374,4,English,0
314,C3407,4,English,0
314,C3432,4,English,0
314,C1405,4,English,0
314,C1072,4,English,0
315,C446,5,Spanish,1
315,C1933,2,Spanish,0
315,C823,5,Spanish,1
315,C1622,2,Spanish,0
315,C1961,2,Spanish,0
315,C2446,2,Spanish,0
315,C2592,3,Spanish,0
315,C2818,3,Spanish,0
315,C791,3,Spanish,0
315,C1858,3,Spanish,0
316,C3087,5,English,1
316,C3078,5,English,1
316,C3064,5,English,1
316,C3081,5,English,1
316,C3083,5,English,1
316,C3063,5,English,1
316,C3689,5,English,1
316,C4973,5,English,1
316,C4099,5,English,1
316,C058,3,English,0
317,C3458,4,English,0
317,C3349,4,English,0
317,C412,5,English,0
317,C1517,4,English,0
317,C497,4,English,0
317,C1294,4,English,0
317,C3345,4,English,0
317,C3379,4,English,0
317,C2528,4,English,0
317,C3358,4,English,0
318,C2284,4,English,0
318,C4388,4,English,0
318,C4351,4,English,0
318,C144,4,English,0
318,C2046,4,English,0
318,C1855,3,English,0
318,C4292,3,English,0
318,C1571,3,English,0
318,C1190,4,English,0
318,C4369,4,English,0
319,C4780,4,English,0
319,C4832,4,English,0
319,C4669,4,English,0
319,C4797,4,English,0
319,C4754,4,English,0
319,C4843,4,English,0
319,C4677,5,English,0
319,C4646,4,English,0
319,C4700,4,English,0
319,C4809,4,English,0
320,C3684,3,English,0
320,C3035,2,English,0
320,C4115,4,English,0
320,C552,3,English,0
320,C4654,3,English,0
320,C2583,3,English,0
320,C2614,3,English,0
320,C504,3,English,0
320,C3628,3,English,0
320,C4486,3,English,0
321,C2658,4,English,0
321,C549,4,English,0
321,C4331,4,English,0
321,C4211,3,English,0
321,C4330,4,English,0
321,C390,2,English,0
321,C837,3,English,0
321,C1449,3,English,0
321,C4235,2,English,0
321,C4353,4,English,0
322,C810,4,English,0
322,C800,4,English,0
322,C1093,4,English,0
322,C726,4,English,0
322,C426,4,English,0
322,C546,4,English,0
322,C4078,4,English,0
322,C2934,2,English,0
322,C4076,4,English,0
322,C010,4,English,0
323,C1385,3,English,0
323,C1670,3,English,0
323,C792,3,English,0
323,C4302,3,English,0
323,C3920,3,English,0
323,C4832,3,English,0
323,C4260,3,English,0
323,C1657,3,English,0
323,C2129,3,English,0
323,C4955,3,English,0
324,C2264,4,English,0
324,C215,4,English,0
324,C3992,4,English,0
324,C3965,4,English,0
324,C4559,4,English,0
324,C2510,3,English,0
324,C1413,4,English,0
324,C4532,4,English,0
324,C2386,2,English,0
324,C2469,2,English,0
325,C2236,4,English,0
325,C3395,4,English,0
325,C254,4,English,0
325,C3392,4,English,0
325,C283,4,English,0
325,C3416,4,English,0
325,C1390,4,English,0
325,C3449,4,English,0
325,C3432,4,English,0
325,C3411,4,English,0
326,C4831,3,English,0
326,C2033,2,English,0
326,C881,2,English,0
326,C3723,3,English,0
326,C3748,3,English,0
326,C2354,3,English,0
326,C3445,3,English,0
326,C1583,3,English,0
326,C3514,3,English,0
326,C1393,3,English,0
327,C3012,5,English,1
327,C3086,5,English,1
327,C3092,5,English,1
327,C2950,5,English,1
327,C3733,5,English,1
327,C2955,5,English,1
327,C3026,5,English,1
327,C2250,3,English,0
327,C2946,5,English,1
327,C2469,3,English,0
328,C2641,2,English,0
328,C4298,3,English,0
328,C2119,3,English,0
328,C289,2,English,0
328,C2113,2,English,0
328,C2590,3,English,0
328,C4925,3,English,0
328,C211,3,English,0
328,C3429,2,English,0
328,C972,2,English,0
329,C2330,3,English,0
329,C4882,2,English,0
329,C2784,3,English,0
329,C319,3,English,0
329,C4798,3,English,0
329,C4309,3,English,0
329,C1773,2,English,0
329,C1255,3,English,0
329,C2724,3,English,0
329,C954,3,English,0
330,C873,3,English,0
330,C1496,2,English,0
330,C1018,3,English,0
330,C587,3,English,0
330,C4494,2,English,0
330,C2849,3,English,0
330,C4474,3,English,0
330,C2794,3,English,0
330,C1616,2,English,0
330,C194,3,English,0
331,C800,4,English,0
331,C810,4,English,0
331,C1657,4,English,0
331,C451,4,English,0
331,C2396,4,English,0
331,C347,4,English,0
331,C253,3,English,0
331,C2652,4,English,0
331,C2698,4,English,0
331,C2131,2,English,0
332,C456,5,English,1
332,C2751,3,English,0
332,C567,2,English,0
332,C1385,2,English,0
332,C3162,2,English,0
332,C024,3,English,0
332,C2475,3,English,0
332,C586,2,English,0
332,C017,2,English,0
332,C4410,3,English,0
333,C3457,4,English,0
333,C3387,4,English,0
333,C3392,4,English,0
333,C3345,4,English,0
333,C3388,4,English,0
333,C834,4,English,0
333,C1262,5,English,0
333,C356,4,English,0
333,C063,4,English,0
333,C048,4,English,0
334,C2327,3,English,0
334,C2960,5,English,0
334,C3056,4,English,0
334,C3071,4,English,0
334,C1339,2,English,0
334,C3017,4,English,0
334,C4082,2,English,0
334,C3125,2,English,0
334,C2961,4,English,0
334,C4399,2,English,0
335,C4590,3,English,0
335,C3427,3,English,0
335,C4604,2,English,0
335,C2045,3,English,0
335,C2435,3,English,0
335,C1583,3,English,0
335,C3834,2,English,0
335,C3189,3,English,0
335,C1763,2,English,0
335,C1384,3,English,0
336,C3015,3,English,0
336,C548,4,English,0
336,C2541,4,English,0
336,C1605,3,English,0
336,C534,4,English,0
336,C2020,4,English,0
336,C1641,4,English,0
336,C4189,2,English,0
336,C1384,3,English,0
336,C567,4,English,0
337,C302,2,English,0
337,C3974,3,English,0
337,C3070,2,English,0
337,C2127,2,English,0
337,C4516,2,English,0
337,C3872,3,English,0
337,C3701,3,English,0
337,C2958,3,English,0
337,C3977,2,English,0
337,C1602,3,English,0
338,C2011,2,English,0
338,C4182,3,English,0
338,C4578,3,English,0
338,C3548,2,English,0
338,C4942,3,English,0
338,C3664,3,English,0
338,C4722,3,English,0
338,C4592,3,English,0
338,C4062,2,English,0
338,C1164,2,English,0
339,C3547,5,English,0
339,C3558,4,English,0
339,C3606,4,English,0
339,C3668,4,English,0
339,C3605,4,English,0
339,C3662,4,English,0
339,C3655,4,English,0
339,C3610,4,English,0
339,C3671,4,English,0
339,C3556,4,English,0
340,C3548,5,English,1
340,C3012,5,English,1
340,C3643,5,English,1
340,C3660,5,English,1
340,C3092,5,English,1
340,C3678,5,English,1
340,C3683,5,English,1
340,C3555,5,English,1
340,C3589,5,English,1
340,C3587,5,English,1
341,C4663,5,English,1
341,C4649,5,English,1
341,C4656,5,English,1
341,C4779,5,English,1
341,C4650,5,English,1
341,C4828,5,English,1
341,C4869,5,English,1
341,C4813,5,English,1
341,C4804,5,English,1
341,C4875,5,English,1
342,C440,3,English,0
342,C3444,3,English,0
342,C2704,3,English,0
342,C3570,2,English,0
342,C4528,4,English,0
342,C4700,3,English,0
342,C1444,2,English,0
342,C3177,2,English,0
342,C3531,3,English,0
342,C3481,2,English,0
343,C3078,4,English,0
343,C3083,4,English,0
343,C3087,4,English,0
343,C3064,4,English,0
343,C3081,4,English,0
343,C3063,4,English,0
343,C2718,3,English,0
343,C430,5,English,1
343,C3200,3,English,0
343,C4320,3,English,0
344,C3702,3,English,0
344,C4566,3,English,0
344,C3014,3,English,0
344,C3873,2,English,0
344,C3722,3,English,0
344,C2551,4,English,0
344,C4839,2,English,0
344,C4471,3,English,0
344,C4997,3,English,0
344,C3173,3,English,0
345,C4460,5,English,1
345,C3781,5,English,1
345,C3056,5,English,1
345,C2961,5,English,1
345,C3042,5,English,1
345,C1335,3,English,0
345,C3049,5,English,1
345,C2959,5,English,1
345,C3017,5,English,1
345,C3071,5,English,1
346,C1805,3,English,0
346,C4786,5,English,1
346,C1292,3,English,0
346,C3678,5,English,1
346,C2043,2,English,0
346,C286,2,English,0
346,C1627,2,English,0
346,C4171,5,English,1
346,C4500,5,English,1
346,C084,3,English,0
347,C1857,3,English,0
347,C3080,5,English,1
347,C956,2,English,0
347,C2880,5,English,1
347,C4063,5,English,1
347,C2717,3,English,0
347,C3914,5,English,1
347,C1349,3,English,0
347,C3158,5,English,1
347,C1380,3,English,0
348,C4689,5,English,1
348,C4790,5,English,1
348,C4804,5,English,1
348,C4736,5,English,1
348,C4677,5,English,1
348,C4762,5,English,1
348,C4708,5,English,1
348,C4803,5,English,1
348,C4835,5,English,1
348,C4646,5,English,1
349,C2635,5,English,0
349,C062,4,English,0
349,C1764,4,English,0
349,C442,4,English,0
349,C440,4,English,0
349,C2135,4,English,0
349,C211,4,English,0
349,C1493,4,English,0
349,C1189,4,English,0
349,C349,5,English,0
350,C3373,4,English,0
350,C296,4,English,0
350,C125,4,English,0
350,C165,4,English,0
350,C3455,4,English,0
350,C3414,4,English,0
350,C3367,4,English,0
350,C2089,4,English,0
350,C1160,4,English,0
350,C993,4,English,0
351,C716,4,English,0
351,C3050,4,English,0
351,C3403,4,English,0
351,C3429,4,English,0
351,C3337,4,English,0
351,C135,4,English,0
351,C445,4,English,0
351,C3442,4,English,0
351,C2792,4,English,0
351,C1888,4,English,0
352,C1848,4,English,0
352,C853,4,English,0
352,C2576,4,English,0
352,C892,4,English,0
352,C4427,2,English,0
352,C1710,4,English,0
352,C1759,4,English,0
352,C2436,4,English,0
352,C386,4,English,0
352,C1490,3,English,0
353,C3012,5,English,1
353,C3086,5,English,1
353,C3092,5,English,1
353,C4826,5,English,1
353,C2946,5,English,1
353,C3590,5,English,1
353,C2827,5,English,1
353,C3026,5,English,1
353,C1614,3,English,0
353,C3044,5,English,1
354,C4582,3,English,0
354,C3049,2,English,0
354,C1609,3,English,0
354,C2159,3,English,0
354,C4917,2,English,0
354,C3830,3,English,0
354,C602,2,English,0
354,C4310,3,English,0
354,C4927,2,English,0
354,C763,2,English,0
355,C4838,2,English,0
355,C1613,3,English,0
355,C4840,3,English,0
355,C709,5,English,1
355,C430,5,English,1
355,C325,4,English,0
355,C2715,2,English,0
355,C3861,3,English,0
355,C789,3,English,0
355,C3550,3,English,0
356,C1522,3,English,0
356,C1229,3,English,0
356,C663,3,English,0
356,C4751,5,English,1
356,C1595,3,English,0
356,C1065,2,English,0
356,C2977,5,English,1
356,C041,3,English,0
356,C828,4,English,0
356,C2727,2,English,0
357,C3241,3,English,0
357,C358,3,English,0
357,C664,3,English,0
357,C4247,3,English,0
357,C605,3,English,0
357,C545,2,English,0
357,C129,4,English,0
357,C873,2,English,0
357,C362,3,English,0
357,C993,2,English,0
358,C1351,4,English,0
358,C138,4,English,0
358,C3067,4,English,0
358,C2347,5,English,0
358,C737,4,English,0
358,C1458,4,English,0
358,C2579,4,English,0
358,C3818,4,English,0
358,C3817,5,English,0
358,C280,4,English,0
359,C439,4,English,0
359,C1493,4,English,0
359,C440,4,English,0
359,C442,4,English,0
359,C2227,4,English,0
359,C211,4,English,0
359,C1764,4,English,0
359,C2035,4,English,0
